html-minifier,github.com/kangax/html-minifier.git
ts-node,github.com/TypeStrong/ts-node.git
nconf,github.com/flatiron/nconf.git
recursive-readdir,github.com/jergason/recursive-readdir.git
vue-loader,github.com/vuejs/vue-loader.git
@types/express,github.com/DefinitelyTyped/DefinitelyTyped.git
datafire,
@types/react-dom,github.com/DefinitelyTyped/DefinitelyTyped.git
babel-plugin-transform-decorators-legacy,github.com/loganfsmyth/babel-plugin-transform-decorators-legacy.git
clean-css,github.com/jakubpawlowicz/clean-css.git
hoek,github.com/hapijs/hoek.git
cookie,github.com/jshttp/cookie.git
@babel/plugin-transform-runtime,github.com/babel/babel.git
when,github.com/cujojs/when.git
babel-plugin-named-asset-import,github.com/facebook/create-react-app.git
postcss-safe-parser,github.com/postcss/postcss-safe-parser.git
bcrypt,github.com/kelektiv/node.bcrypt.js.git
@material-ui/core,github.com/mui-org/material-ui.git
@babel/plugin-syntax-dynamic-import,github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import
nunjucks,github.com/mozilla/nunjucks.git
eslint-plugin-promise,github.com/xjamundx/eslint-plugin-promise.git
react-native,github.com/facebook/react-native.git
lodash.isequal,github.com/lodash/lodash.git
workbox-webpack-plugin,github.com/googlechrome/workbox.git
acorn,github.com/acornjs/acorn.git
amqplib,github.com/squaremo/amqp.node.git
@svgr/webpack,github.com/gregberge/svgr/tree/master/packages/webpack
color,github.com/Qix-/color.git
ms,github.com/vercel/ms.git
js-cookie,github.com/js-cookie/js-cookie.git
temp,github.com/bruce/node-temp.git
simple-git,github.com/steveukx/git-js.git
cssnano,github.com/cssnano/cssnano.git
reselect,github.com/reduxjs/reselect.git
yamljs,github.com/jeremyfa/yaml.js.git
ioredis,github.com/luin/ioredis.git
koa-static,github.com/koajs/static.git
react-app-polyfill,github.com/facebook/create-react-app.git
react-select,github.com/JedWatson/react-select/tree/master/packages/react-select
escape-string-regexp,github.com/sindresorhus/escape-string-regexp.git
firebase,github.com/firebase/firebase-js-sdk.git
bn.js,github.com/indutny/bn.js.git
escodegen,github.com/estools/escodegen.git
react-bootstrap,github.com/react-bootstrap/react-bootstrap.git
babelify,github.com/babel/babelify.git
helmet,github.com/helmetjs/helmet.git
nopt,github.com/npm/nopt.git
eslint-plugin-prettier,github.com/prettier/eslint-plugin-prettier.git
jest-resolve,github.com/facebook/jest.git
knex,github.com/knex/knex.git
pnp-webpack-plugin,github.com/arcanis/pnp-webpack-plugin.git
gulp-if,github.com/robrich/gulp-if.git
assert,github.com/browserify/commonjs-assert.git
global,github.com/Raynos/global.git
npmlog,github.com/npm/npmlog.git
backbone,github.com/jashkenas/backbone.git
graphql-tag,github.com/apollographql/graphql-tag.git
raw-loader,github.com/webpack-contrib/raw-loader.git
run-sequence,github.com/OverZealous/run-sequence.git
lodash.clonedeep,github.com/lodash/lodash.git
@oclif/command,github.com/oclif/command.git
http-proxy-middleware,github.com/chimurai/http-proxy-middleware.git
gulp-babel,github.com/babel/gulp-babel.git
@oclif/config,github.com/oclif/config.git
vinyl-fs,github.com/gulpjs/vinyl-fs.git
lodash.throttle,github.com/lodash/lodash.git
passport-local,github.com/jaredhanson/passport-local.git
eventemitter2,github.com/hij1nx/EventEmitter2.git
mqtt,github.com/mqttjs/MQTT.js.git
unique-random-array,github.com/sindresorhus/unique-random-array.git
buffer,github.com/feross/buffer.git
redux-saga,github.com/redux-saga/redux-saga/tree/master/packages/core
react-router-redux,github.com/reactjs/react-router-redux.git
jszip,github.com/Stuk/jszip.git
koa-bodyparser,github.com/koajs/bodyparser.git
async-validator,github.com/yiminghe/async-validator.git
babel-preset-stage-2,github.com/babel/babel/tree/master/packages/babel-preset-stage-2
node-notifier,github.com/mikaelbr/node-notifier.git
eslint-config-airbnb-base,github.com/airbnb/javascript.git
material-ui,github.com/callemall/material-ui.git
validate-npm-package-name,github.com/npm/validate-npm-package-name.git
clean-webpack-plugin,github.com/johnagan/clean-webpack-plugin.git
hammerjs,github.com/hammerjs/hammer.js.git
redux-logger,github.com/theaqua/redux-logger.git
htmlparser2,github.com/fb55/htmlparser2.git
html-loader,github.com/webpack-contrib/html-loader.git
filesize,github.com/avoidwork/filesize.js.git
gulp-plumber,github.com/floatdrop/gulp-plumber.git
consolidate,github.com/tj/consolidate.js.git
pkginfo,github.com/indexzero/node-pkginfo.git
serialport,github.com/serialport/node-serialport.git
clear,github.com/bahamas10/node-clear.git
should,github.com/shouldjs/should.js.git
json5,github.com/json5/json5.git
change-case,github.com/blakeembrey/change-case.git
@babel/plugin-proposal-object-rest-spread,github.com/babel/babel.git
eslint-plugin-node,github.com/mysticatea/eslint-plugin-node.git
app-root-path,github.com/inxilpro/node-app-root-path.git
create-react-class,github.com/facebook/react.git
postcss-import,github.com/postcss/postcss-import.git
@angular/cdk,github.com/angular/components.git
webpack-bundle-analyzer,github.com/webpack-contrib/webpack-bundle-analyzer.git
JSONStream,github.com/dominictarr/JSONStream.git
pump,github.com/mafintosh/pump.git
babylon,github.com/babel/babylon.git
mobx,github.com/mobxjs/mobx.git
adm-zip,github.com/cthackers/adm-zip.git
deep-extend,github.com/unclechu/node-deep-extend.git
rc,github.com/dominictarr/rc.git
http,github.com/npm/security-holder.git
@angular/material,github.com/angular/components.git
eslint-config-standard,github.com/standard/eslint-config-standard.git
eslint-plugin-standard,github.com/standard/eslint-plugin-standard.git
once,github.com/isaacs/once.git
numeral,github.com/adamwdraper/Numeral-js.git
@typescript-eslint/parser,github.com/typescript-eslint/typescript-eslint.git
prismjs,github.com/PrismJS/prism.git
